filename,total_sec,has_voice,voice_segments_count,total_voice_sec,voice_ratio_pct,segments_detail,segments_mmss,error
train_audio\houspa\iNat981017.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\iNat981700.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\iNat989541.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\iNat990606.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\iNat991150.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\iNat995952.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\iNat997873.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC1047601.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC1070372.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC122553.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC129573.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC133262.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC138577.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC172822.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC178337.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC260309.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC303329.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC306629.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC310563.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC313075.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC376730.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC380900.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC381851.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC388296.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC345826.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC347366.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC357671.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC367473.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC263859.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC264025.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC282806.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC288403.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC392771.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC402128.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC418161.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC422728.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC322518.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC326991.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC328157.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC344330.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC431685.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC436308.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC449167.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC468309.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC469947.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC474814.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC474816.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC475444.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC498493.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC501187.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC527399.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC527801.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC530698.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC544305.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC546263.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC553005.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC557012.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC557351.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC562066.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC563091.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC570011.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC570608.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC575359.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC582298.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC583066.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC618348.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC620829.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC629852.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC641189.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC641472.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC643517.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC644556.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC669835.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC679872.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC694098.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC695471.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC645288.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC650350.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC651792.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC657599.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC696748.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC697261.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC697951.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC699741.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC701363.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC704130.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC709860.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC723747.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC741845.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC756095.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC775840.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC777636.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC811636.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC815532.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC818671.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC819764.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC821004.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC823481.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC837396.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC846054.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC913342.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC915596.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC924752.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC951117.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC861693.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC872101.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC897181.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC901050.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC952608.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC956837.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC973993.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC977863.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC983499.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC998178.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\iNat1242262.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\iNat396114.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\iNat514300.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\iNat54569.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\iNat770517.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\iNat916503.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC115382.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC115383.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC115384.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC115385.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC115386.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC115387.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC118933.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC122583.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC134196.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC140763.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC145805.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC145809.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC171675.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC205633.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC212936.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC314316.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC123456.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC123457.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC123458.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC128634.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC345046.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC381847.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC384612.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC403887.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC788183.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC801548.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC806714.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\houspa\XC807192.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC341061.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC341062.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC342837.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC342852.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC469115.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC494927.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC494928.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC497685.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC50102.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC50163.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC50164.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC50368.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC504453.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC51509.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC51510.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC51511.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC51512.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC672640.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC704362.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC707624.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC707625.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC709836.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC709906.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC795070.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC795071.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC834038.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC84864.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC84865.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC9530.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC9531.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC9532.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1208157.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC84866.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC84867.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC901437.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\hyamac1\XC9529.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1247498.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1261495.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1276279.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1351031.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat142397.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1468000.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1608511.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1612062.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1616540.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1627544.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1645084.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1665670.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1703054.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1703055.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1709272.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1734486.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat53649.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat541173.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat541174.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat554454.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1684906.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1689632.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1696511.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat1698896.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat311341.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat320501.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat321240.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat321322.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat321953.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat326820.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat352995.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat397529.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat588509.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat592817.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat621609.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat635953.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat651395.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat714901.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat768912.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat769099.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat772229.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat772467.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat772471.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat811552.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat829970.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat847830.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat860739.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat862462.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC1065687.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC1070606.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC11548.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC11549.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat897148.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\iNat945679.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC1003085.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC1035239.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC163532.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC175766.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC176957.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC186277.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC119333.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC142239.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC148699.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC158294.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC193803.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC204745.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC206344.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC207894.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC209952.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC210017.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC2447.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC257096.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC260859.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\larela1\XC265349.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
